LTTP_position_x,LTTP_position_y,LTTP_position_z,LTTP_orientation_x,LTTP_orientation_y,LTTP_orientation_z,LTTP_velocity_linear_x,LTTP_velocity_linear_y,LTTP_velocity_linear_z,LTTP_velocity_angular_x,LTTP_velocity_angular_y,LTTP_velocity_angular_z,RTTP_position_x,RTTP_position_y,RTTP_position_z,RTTP_orientation_x,RTTP_orientation_y,RTTP_orientation_z,RTTP_velocity_linear_x,RTTP_velocity_linear_y,RTTP_velocity_linear_z,RTTP_velocity_angular_x,RTTP_velocity_angular_y,RTTP_velocity_angular_z,timestamp
0.244894656098962,-0.847743749018396,-0.219626288761806,-1.63653826528357,-0.214646243970103,-0.117561606694296,0.00666209592450625,0.00226078502995431,0.00503049873953521,0.00685185266737576,0.0283372123964779,0.00636729479212299,0.249421333653856,-0.848229137726015,-0.318798028405156,-1.4097052948246,-0.189581851140633,0.12791675644429,0.000246546317488443,0.00217109163719121,-0.00600974497430702,-0.0265755622689558,0.0030946372585621,0.0291494486943942,0
0.244855993749661,-0.847749710097182,-0.219635276841365,-1.63657579906262,-0.214794649644962,-0.117722217179932,0.00310923536571715,0.0011724602290264,0.00271776447378029,0.00335145971943319,0.0135655373547795,0.000800162266065842,0.249398218097843,-0.848221754044449,-0.318862025872213,-1.40993496074569,-0.189626268038809,0.128101301210476,-0.000640843901467018,0.000707737087986346,-0.00321193602270395,-0.012902496654457,-0.000443998503594257,0.0123363482012677,33.3333333333333
0.24481733140036,-0.847755671175968,-0.219644264920924,-1.63661333284167,-0.21494305531982,-0.117882827665568,-0.000443625193071951,8.4135428098479e-05,0.00040503020802538,-0.000148933228509381,-0.00120613768691886,-0.0047669702599913,0.249375102541831,-0.848214370362883,-0.31892602333927,-1.41016462666679,-0.189670684936985,0.128285845976663,-0.00152823412042248,-0.000755617461218517,-0.000414127071100869,0.000770568960041889,-0.00398263426575061,-0.00447675229185878,66.6666666666667
0.244778669051059,-0.847761632254753,-0.219653253000482,-1.63665086662071,-0.215091460994679,-0.118043438151204,-0.00399648575186105,-0.00100418937282944,-0.00190770405772953,-0.00364932617645195,-0.0159778127286172,-0.0103341027860484,0.249355448642926,-0.848253359060199,-0.318928555040633,-1.41006810437779,-0.189722101029237,0.128195822744373,-0.00104267472333249,-0.00184632882279939,0.000621660149171501,0.00687711777832059,-0.00285902270454123,-0.00749576016093107,100
0.244759404193598,-0.847764935415186,-0.219697796510625,-1.63682617047849,-0.215174794504439,-0.118028605879181,-0.00196339239646388,-0.000515317214598306,-0.00240539457556393,-0.007537076932947,-0.00821328246080288,-0.00146947739372732,0.249336948629724,-0.848307805217143,-0.318910598153432,-1.40986285268542,-0.189775850186181,0.128014276845925,-9.94654542273505e-05,-0.00281282578850561,0.00107010679233364,0.0104614943311926,-0.000181328702209935,-0.00591673715531863,133.333333333333
0.244749693324655,-0.847766929451654,-0.219759852397026,-1.63706933124073,-0.215226077544823,-0.117927361502638,0.00282099169278622,0.000750383296651462,-0.00200910832203448,-0.0116156158638037,0.0106511698251297,0.0145033272718249,0.249299523213523,-0.848321732536931,-0.319013900754073,-1.41018974907602,-0.189889845724273,0.128199521434024,-0.00119503479626533,-0.000906669756597488,-0.00360048642902898,-0.0107105081458979,-0.00325866277744908,0.0073494595400682,166.666666666667
0.244779735559278,-0.847763976180706,-0.219788825147067,-1.63720272476662,-0.215119777320706,-0.117754229391757,0.00322354482879452,0.00066433728365656,-0.00131674120561698,-0.0085184708486964,0.0122165931124683,0.0145334478834697,0.249255448331403,-0.848321423508529,-0.319159808039631,-1.41070361641467,-0.190025008909795,0.128513638355235,-0.00300693175843467,0.00200879678798593,-0.0100696612244138,-0.0405806978497318,-0.00835803374480755,0.0247219605048352,200
0.244825237334178,-0.847759098956874,-0.219804932232969,-1.63729343103395,-0.214952194715951,-0.117553140939744,0.00192205259409768,5.2612066788732e-05,-0.000509231531409685,-0.00263078207682529,0.00705461623368697,0.00836363580748383,0.249274551990583,-0.848283543745643,-0.319205472272041,-1.41091403986786,-0.18997908549287,0.128675718732208,-0.000460184295524929,0.00267269862193956,-0.00546514795062495,-0.024434396484648,-0.00134684486865568,0.016025036434793,233.333333333333
0.244870753972503,-0.847754280781903,-0.219821761990009,-1.63738620332882,-0.214784523127357,-0.117350956361082,0.000668268594882804,-0.000535614708504752,0.000239856027746038,0.00294240641290504,0.00208286569412872,0.00246452453887149,0.249320732167464,-0.848229562239408,-0.319208175195959,-1.41099441594157,-0.189855553532039,0.128772640590221,0.00395455363527585,0.00237164415133755,0.00388523163852404,0.0114332581956864,0.0108545839404292,-0.00384449836445314,266.666666666667
0.244916998918698,-0.847752356001134,-0.219874002632799,-1.63758021097386,-0.214612491330669,-0.117095061576633,0.00175218813428412,2.75821533445577e-05,-0.00187374005062534,-0.00689491892226256,0.00643220577649942,0.00982975283156083,0.249372324971021,-0.848182661926485,-0.319181117680846,-1.41095367606528,-0.189717232772327,0.128778570178209,0.00622299376356024,0.00185660747011342,0.00956116617706473,0.0336189614213491,0.0171414136501063,-0.0171152537056137,300
