LTTP_position_x,LTTP_position_y,LTTP_position_z,LTTP_orientation_x,LTTP_orientation_y,LTTP_orientation_z,LTTP_velocity_linear_x,LTTP_velocity_linear_y,LTTP_velocity_linear_z,LTTP_velocity_angular_x,LTTP_velocity_angular_y,LTTP_velocity_angular_z,RTTP_position_x,RTTP_position_y,RTTP_position_z,RTTP_orientation_x,RTTP_orientation_y,RTTP_orientation_z,RTTP_velocity_linear_x,RTTP_velocity_linear_y,RTTP_velocity_linear_z,RTTP_velocity_angular_x,RTTP_velocity_angular_y,RTTP_velocity_angular_z,timestamp
0.228718168143513,-0.887290557725124,-0.32348583411492,-2.39245360396033,-0.275144509903873,-0.0781946957105246,-0.0056361984906871,-0.00225348959204249,-0.00277418735219412,-0.0127983415093812,-0.0248774066092505,0.0039170857314575,0.22757930046013,-0.918722957327193,-0.298253444083202,-1.16245736820383,-0.633508903671213,0.490799441795455,-0.000398513011529954,0.00868723776300913,0.00998654640999354,0.0280861195455584,0.0450442919081118,-0.169140535135223,0
0.228573650233495,-0.887348339509536,-0.32355696712395,-2.39278176656314,-0.275782392124623,-0.0780942576148462,-0.0056361984906871,-0.00225348959204249,-0.00277418735219412,-0.0127983415093812,-0.0248774066092505,0.0039170857314575,0.22741286235289,-0.918371887620836,-0.298127752831697,-1.15954242661022,-0.632908800984216,0.488063269747442,0.00136344270956273,0.00549711151295575,0.00382050227896489,0.0181760549090638,0.0194950756020359,-0.0701911096632571,33.3333333333333
0.228429132323478,-0.887406121293947,-0.323628100132981,-2.39310992916594,-0.276420274345373,-0.0779938195191678,-0.0056361984906871,-0.00225348959204249,-0.00277418735219412,-0.0127983415093812,-0.0248774066092505,0.0039170857314575,0.22724642424565,-0.918020817914478,-0.298002061580191,-1.15662748501661,-0.632308698297219,0.485327097699429,0.00312539843065542,0.00230698526290236,-0.00234554185206377,0.00826599027256923,-0.00605414070404005,0.0287583158087089,66.6666666666667
0.22828461441346,-0.887463903078358,-0.323699233142012,-2.39343809176875,-0.277058156566123,-0.0778933814234894,-0.0056361984906871,-0.00225348959204249,-0.00277418735219412,-0.0127983415093812,-0.0248774066092505,0.0039170857314575,0.227071928367183,-0.917756614857165,-0.297894745824369,-1.15393261316252,-0.632068570556393,0.481814696419437,0.00277097301127672,-0.000935078330080887,-0.00374433480281172,0.00238239239575848,-0.0223534864931991,0.0107972059104266,100
0.228141038059523,-0.887521308405689,-0.323769902708711,-2.39376411634247,-0.277691882887556,-0.0777935976972222,-0.0056361984906871,-0.00225348959204249,-0.00277418735219412,-0.0127983415093812,-0.0248774066092505,0.0039170857314575,0.226887584101662,-0.917598582148683,-0.297809889007715,-1.15150671543451,-0.63226841219422,0.477353570522582,-0.000170140468678117,-0.00424062089775619,0.000683512577894495,0.00142003166967244,-0.0273474349839044,-0.15005455832927,133.333333333333
0.227998709814808,-0.887578214708519,-0.323839957944877,-2.39408730678463,-0.278320100226174,-0.0776946813908723,-0.0056361984906871,-0.00225348959204249,-0.00277418735219412,-0.0127983415093812,-0.0248774066092505,0.0039170857314575,0.226673875644368,-0.9174538741425,-0.297718831570818,-1.14902432546675,-0.632453143912842,0.472619892562343,-0.00196809612846556,-0.00548440416435426,0.00199210238939347,0.00274927106392011,-0.0274780338931951,-0.196657821138583,166.666666666667
0.227870106079406,-0.887629633617861,-0.323903257854699,-2.39437933243415,-0.278887739464282,-0.0776053034426346,-0.0056361984906871,-0.00225348959204249,-0.00277418735219412,-0.0127983415093812,-0.0248774066092505,0.0039170857314575,0.226412257189972,-0.91733090644007,-0.297617657332474,-1.14644976394992,-0.632613222605389,0.467441524393425,-0.00190089955534832,-0.00336426436077369,-0.00178862278044567,0.00781743697029119,-0.0196736940117571,-0.0568556342456914,200
0.227758276744273,-0.887674345712941,-0.323958301254544,-2.39463326778156,-0.279381338801767,-0.0775275834876454,-0.0056361984906871,-0.00225348959204249,-0.00277418735219412,-0.0127983415093812,-0.0248774066092505,0.0039170857314575,0.226211588833532,-0.917234718477342,-0.297516725403757,-1.14392677562669,-0.632764277629362,0.463262624758685,-0.0007517977148607,-0.00313676502876284,-0.00236823307665775,0.0174946792098801,-0.0178560832094514,-0.0037590596288936,233.333333333333
0.227646447409141,-0.887719057808021,-0.324013344654389,-2.39488720312896,-0.279874938139252,-0.0774498635326561,-0.0056361984906871,-0.00225348959204249,-0.00277418735219412,-0.0127983415093812,-0.0248774066092505,0.0039170857314575,0.226091714792985,-0.917174029239336,-0.297416114676174,-1.1414721517694,-0.632903371046152,0.460408602018089,0.00183145761958299,-0.00541811469394906,0.00129549494798464,0.0332816272865251,-0.0239743690934373,-0.0655978315176159,266.666666666667
0.227510147184202,-0.887773553961554,-0.324080432845259,-2.39519670550533,-0.280476548625881,-0.0773551366228105,-0.0056361984906871,-0.00225348959204249,-0.00277418735219412,-0.0127983415093812,-0.0248774066092505,0.0039170857314575,0.225971840752439,-0.91711334000133,-0.29731550394859,-1.13901752791211,-0.633042464462943,0.457554579277493,0.00441471295402668,-0.00769946435913527,0.00495922297262703,0.0490685753631701,-0.0300926549774233,-0.127436603406338,300
